398,0
3833,0
4836,0
4572,0
636,0
2545,0
1161,0
2230,0
148,0
2530,0
4070,0
1261,0
4682,0
333,0
906,0
3170,0
483,0
2825,0
1778,0
2466,0
159,0
1563,0
402,0
4258,0
4775,0
1095,0
3054,0
4268,0
3711,0
453,0
4085,0
3861,0
4390,0
1902,0
2412,0
1362,0
3777,0
3589,0
3897,0
3411,0
3635,0
2550,0
4643,0
1571,0
608,0
2172,0
675,0
4175,0
376,0
3009,0
3901,0
3740,0
134,0
1654,0
1875,0
4344,0
533,0
4763,0
2219,0
2876,0
2111,0
933,0
2636,0
3048,0
4394,0
464,0
2048,0
2796,0
4523,0
2036,0
381,0
3936,0
862,0
3696,0
567,0
1281,0
1002,0
138,0
3625,0
3222,0
2886,0
308,0
3528,0
304,0
1270,0
817,0
1098,0
1329,0
1965,0
3583,0
3014,0
690,0
4178,0
502,0
291,0
2929,0
2814,0
4214,0
2831,0
1139,0
949,0
1379,0
4787,0
4102,0
891,0
3774,0
3682,0
1526,0
4185,0
1835,0
113,0
4257,0
3594,0
1465,0
1450,0
2513,0
4284,0
3812,0
4371,0
2587,0
2027,0
4315,0
1470,0
4348,0
4544,0
3846,0
214,0
2465,0
4834,0
1351,0
678,0
4863,0
3052,0
939,0
520,0
3650,0
1974,0
4467,0
2154,0
3288,0
2216,0
142,0
3488,0
4130,0
2329,0
1702,0
4120,0
3733,0
3865,0
3443,0
405,0
3655,0
4169,0
4150,0
298,0
735,0
4672,0
2370,0
42,0
4244,0
624,0
4583,0
3595,0
666,0
1793,0
3001,0
4995,0
4612,0
4445,0
1109,0
2247,0
4248,0
4137,0
562,0
2452,0
2707,0
3830,0
2782,0
4170,0
1680,0
1122,0
49,0
1091,0
137,0
3098,0
302,0
3362,0
12,0
4540,0
2631,0
4098,0
4694,0
130,0
1141,0
30,0
2776,0
4506,0
1803,0
4363,0
977,0
871,0
3794,0
3270,0
202,0
2038,0
575,0
4030,0
2445,0
3801,0
1511,0
3554,0
2951,0
2864,0
3881,0
704,0
4463,0
125,0
3580,0
2378,0
154,0
4837,0
3380,0
2030,0
3464,0
601,0
1237,0
3348,0
98,0
3993,0
1490,0
3577,0
39,0
3416,0
1741,0
4872,0
348,0
2531,0
72,0
867,0
812,0
4345,0
3664,0
4323,0
1185,0
4843,0
3201,0
3507,0
1670,0
4468,0
1343,0
491,0
495,0
2091,0
3779,0
3239,0
3575,0
3539,0
2816,0
4847,0
2616,0
3606,0
4171,0
1658,0
1772,0
4580,0
1852,0
499,0
1544,0
4452,0
849,0
2807,0
2686,0
4328,0
2640,0
3634,0
2118,0
716,0
158,0
4166,0
1005,0
124,0
4204,0
4121,0
3177,0
2232,0
2939,0
530,0
776,0
4391,0
2239,0
3453,0
2815,0
3217,0
918,0
1328,0
446,0
4953,0
1377,0
3899,0
1259,0
4844,0
3743,0
842,0
3866,0
3731,0
241,0
2839,0
2985,0
4979,0
771,0
3824,0
3876,0
1011,0
843,0
4700,0
1545,0
192,0
3735,0
2872,0
1338,0
3343,0
2517,0
3689,0
3354,0
380,0
29,0
4243,0
3672,0
3771,0
1051,0
534,0
1267,0
3274,0
4533,0
3503,0
4510,0
2947,0
1116,0
1969,0
4283,0
3307,0
4617,0
3923,0
4522,0
2658,0
1115,0
3892,0
2731,0
1949,0
4529,0
4961,0
3970,0
1765,0
347,0
4613,0
3188,0
2590,0
3845,0
4441,0
1419,0
1800,0
1399,0
1705,0
661,0
1977,0
4982,0
4379,0
4594,0
1428,0
4727,0
4932,0
1620,0
3859,0
2417,0
942,0
4610,0
3152,0
2087,0
2166,0
3089,0
489,0
4963,0
1839,0
4602,0
4581,0
3317,0
2519,0
4074,0
1114,0
2744,0
349,0
4287,0
1991,0
3342,0
3141,0
1012,0
352,0
896,0
799,0
2455,0
4474,0
2788,0
1957,0
2473,0
639,0
1487,0
3161,0
2812,0
2592,0
3566,0
1082,0
4256,0
2383,0
531,0
541,0
4902,0
825,0
3088,0
4413,0
1738,0
2701,0
314,0
4830,0
2848,0
2214,0
1387,0
2201,0
2630,0
3326,0
1366,0
2049,0
394,0
4667,0
3315,0
2315,0
2311,0
2849,0
3233,0
1367,0
1246,0
3608,0
4429,0
2177,0
4398,0
4173,0
4954,0
1934,0
4409,0
2070,0
727,0
2379,0
2075,0
3199,0
3864,0
487,0
4624,0
780,0
3891,0
3341,0
3563,0
3228,0
218,0
4912,0
44,0
683,0
311,0
3438,0
2840,0
2182,0
3425,0
31,0
1418,0
1749,0
1108,0
3839,0
1567,0
4590,0
1022,0
2263,0
452,0
4899,0
2611,0
282,0
651,0
4046,0
1326,0
1176,0
2500,0
582,0
2875,0
2982,0
4213,0
4596,0
1393,0
3390,0
1928,0
4366,0
3550,0
2189,0
3480,0
3871,0
4299,0
4719,0
3195,0
1922,0
1075,0
751,0
463,0
4076,0
725,0
4785,0
2108,0
2164,0
3961,0
2752,0
245,0
1085,0
4731,0
4156,0
2942,0
3103,0
2769,0
4304,0
2838,0
4225,0
4347,0
2626,0
1712,0
599,0
1014,0
3699,0
500,0
1480,0
3247,0
4711,0
3631,0
578,0
2131,0
4928,0
2523,0
3320,0
873,0
556,0
2457,0
2779,0
2667,0
1065,0
470,0
3959,0
2879,0
3889,0
2217,0
1330,0
34,0
4134,0
3196,0
4952,0
895,0
4942,0
2959,0
2400,0
1160,0
3435,0
2553,0
4500,0
104,0
3712,0
3151,0
2808,0
4911,0
1358,0
1921,0
3925,0
2394,0
2926,0
1531,0
634,0
3303,0
95,0
4586,0
1119,0
4929,0
1223,0
2527,0
1491,0
883,0
2664,0
415,0
4080,0
2625,0
3814,0
224,0
2992,0
1586,0
1783,0
3673,0
3174,0
3281,0
2533,0
2716,0
2062,0
2494,0
3253,0
3129,0
965,0
269,0
861,0
3624,0
3932,0
2332,0
507,0
1912,0
4251,0
2284,0
117,0
1349,0
1551,0
2013,0
3872,0
170,0
383,0
2703,0
4577,0
1894,0
773,0
4235,0
3994,0
4104,0
4295,0
4094,0
2350,0
2364,0
3021,0
2702,0
4146,0
1666,0
3654,0
1946,0
1675,0
962,0
4012,0
1319,0
619,0
1906,0
872,0
223,0
3010,0
2944,0
1525,0
584,0
2727,0
4160,0
866,0
4674,0
496,0
831,0
2149,0
189,0
173,0
4976,0
4367,0
2762,0
4458,0
2104,0
3318,0
1787,0
3414,0
2470,0
4346,0
4568,0
3002,0
4239,0
1995,0
628,0
4562,0
410,0
1710,0
2854,0
1916,0
1475,0
2612,0
3061,0
1997,0
1309,0
3976,0
2980,0
2692,0
4208,0
1371,0
1522,0
4062,0
3450,0
4783,0
1652,0
220,0
2382,0
2758,0
2655,0
1625,0
3562,0
1564,0
2781,0
1879,0
4815,0
2924,0
3535,0
3776,0
3600,0
4885,0
1824,0
1423,0
33,0
2819,0
379,0
517,0
864,0
1001,0
3621,0
481,0
3739,0
3640,0
1087,0
1042,0
3428,0
4286,0
4563,0
162,0
2907,0
2909,0
3807,0
45,0
731,0
2459,0
4817,0
4546,0
3506,0
2768,0
2601,0
1986,0
4592,0
1299,0
2347,0
2678,0
3173,0
2714,0
3684,0
3213,0
1669,0
2644,0
4202,0
3620,0
2794,0
2994,0
2231,0
548,0
2617,0
1495,0
1084,0
2672,0
1203,0
3169,0
3651,0
976,0
4718,0
2365,0
1752,0
4427,0
629,0
1774,0
4582,0
4007,0
2228,0
2372,0
1411,0
3426,0
1754,0
910,0
3023,0
4656,0
3135,0
1437,0
4471,0
3758,0
4356,0
3360,0
1239,0
3803,0
538,0
2620,0
613,0
2889,0
3206,0
4828,0
1519,0
543,0
4531,0
3035,0
1590,0
1250,0
1643,0
4738,0
1180,0
991,0
806,0
4576,0
2803,0
4806,0
3312,0
1003,0
882,0
2974,0
1951,0
2493,0
4634,0
668,0
1043,0
4499,0
2358,0
4481,0
2946,0
2730,0
4478,0
2778,0
4003,0
3230,0
3710,0
4113,0
2682,0
4096,0
135,0
4933,0
526,0
2255,0
1657,0
979,0
641,0
2102,0
3985,0
1892,0
2764,0
2565,0
4334,0
2600,0
1521,0
3847,0
1507,0
4002,0
4918,0
1431,0
2510,0
4475,0
1831,0
4569,0
70,0
1224,0
728,0
3046,0
1530,0
3906,0
2726,0
2605,0
472,0
4644,0
660,0
57,0
2034,0
1412,0
4217,0
246,0
3184,0
1789,0
3166,0
1275,0
1478,0
271,0
898,0
3357,0
2293,0
294,0
4095,0
3548,0
4642,0
4938,0
2923,0
195,0
514,0
3072,0
4559,0
971,0
3429,0
1172,0
4875,0
406,0
1784,0
32,0
2307,0
854,0
4537,0
4269,0
4266,0
2100,0
1695,0
2917,0
3617,0
2088,0
2351,0
4008,0
2250,0
2777,0
521,0
4695,0
4520,0
4756,0
378,0
1385,0
4457,0
2905,0
3500,0
1389,0
3364,0
9,0
1013,0
1499,0
1066,0
3701,0
1569,0
4052,0
4302,0
1688,0
3118,0
1461,0
2676,0
253,0
4650,0
3700,0
1697,0
1430,0
1870,0
720,0
938,0
122,0
4866,0
2483,0
1069,0
829,0
87,0
3934,0
528,0
2809,0
2453,0
2024,0
161,0
4840,0
1248,0
545,0
1596,0
1460,0
3957,0
3240,0
4664,0
263,0
2618,0
1853,0
3791,0
878,0
1540,0
1960,0
890,0
852,0
4879,0
3848,0
4073,0
1368,0
1414,0
847,0
1819,0
684,0
396,0
2866,0
2011,0
3053,0
3407,0
401,0
1606,0
1262,0
1529,0
1850,0
2501,0
4638,0
3704,0
559,0
4115,0
2805,0
3873,0
1391,0
4228,0
2367,0
788,0
1452,0
3265,0
2913,0
3275,0
775,0
217,0
1245,0
4316,0
4619,0
1363,0
630,0
3572,0
4124,0
4101,0
1881,0
1482,0
156,0
1196,0
2824,0
3283,0
3809,0
3908,0
2006,0
4740,0
2490,0
4139,0
22,0
4196,0
4054,0
2799,0
3578,0
4722,0
4372,0
3376,0
3662,0
4716,0
3780,0
1715,0
2377,0
3805,0
4993,0
3755,0
1900,0
4881,0
2112,0
326,0
252,0
1290,0
3355,0
2137,0
2439,0
4114,0
1448,0
2200,0
167,0
1940,0
844,0
4172,0
1509,0
2976,0
2829,0
4483,0
888,0
4530,0
4842,0
3565,0
4630,0
2337,0
1708,0
1177,0
4502,0
1958,0
581,0
3144,0
3785,0
3051,0
3707,0
4111,0
2065,0
1996,0
4654,0
4203,0
2755,0
2719,0
2069,0
4916,0
2619,0
3518,0
980,0
2606,0
2491,0
1533,0
3697,0
3920,0
3099,0
2991,0
2285,0
4628,0
1891,0
1814,0
230,0
4709,0
283,0
1696,0
2915,0
2666,0
3484,0
4018,0
4743,0
4200,0
3659,0
4083,0
3245,0
2212,0
4223,0
88,0
4388,0
2303,0
1380,0
1556,0
4277,0
648,0
1632,0
1298,0
995,0
1420,0
3570,0
4925,0
1118,0
2983,0
2224,0
3761,0
3576,0
667,0
1706,0
4300,0
1829,0
3680,0
1272,0
2407,0
2647,0
4960,0
2196,0
900,0
1979,0
3194,0
4016,0
2615,0
3910,0
1332,0
1505,0
2373,0
1364,0
2106,0
1104,0
325,0
345,0
4512,0
1750,0
23,0
1,0
2873,0
3493,0
708,0
3350,0
4922,0
4013,0
555,0
1766,0
4692,0
2160,0
4199,0
4159,0
2345,0
4945,0
2044,0
2260,0
1327,0
4761,0
3434,0
982,0
1855,0
4717,0
1410,0
4215,0
4712,0
927,0
3335,0
1790,0
480,0
2954,0
2223,0
803,0
2724,0
536,0
2243,0
3388,0
3025,0
4396,0
4194,0
3473,0
3156,0
2447,0
2275,0
3491,0
4770,0
4939,0
4349,0
4418,0
1953,0
4748,0
4411,0
638,0
185,0
3381,0
2888,0
680,0
2124,0
4132,0
3432,0
485,0
4955,0
4072,0
1761,0
4802,0
4143,0
1220,0
3332,0
4118,0
462,0
3162,0
3628,0
4093,0
2140,0
4848,0
3956,0
2188,0
1826,0
553,0
2828,0
4181,0
1767,0
3119,0
3481,0
2487,0
4796,0
286,0
465,0
2670,0
37,0
3081,0
2287,0
4154,0
4820,0
1202,0
3759,0
622,0
4365,0
1457,0
2058,0
2078,0
1536,0
1642,0
