1,0.779
2,0.445
3,0.015
4,0.015
5,0.158
6,0.015
7,0.015
8,0.041
9,0.015
10,0.202
11,0.05
12,0.432
13,0.569
14,0.015
15,0.041
16,0.401
17,0.094
18,0.015
19,0.015
20,0.015
21,0.041
22,0.015
23,0.015
24,0.015
25,0.041
26,0.158
27,0.158
28,0.015
29,0.015
30,0.015
31,0.015
32,0.015
33,0.015
34,0.015
35,0.041
36,0.111
37,0.041
38,0.015
39,0.015
40,0.041
41,0.262
42,0.015
43,0.158
44,0.565
45,0.565
46,0.015
47,0.127
48,0.025
49,0.041
50,0.0
51,0.422
52,0.041
53,0.015
54,0.015
55,0.094
56,0.015
57,0.015
58,0.158
59,0.015
60,0.015
61,0.015
62,0.584
63,0.015
64,0.127
65,0.015
66,0.025
67,0.163
68,0.015
69,0.47
70,0.045
71,0.015
72,0.045
73,0.015
74,0.015
75,0.015
76,0.514
77,0.321
78,0.015
79,0.015
80,0.015
81,0.422
82,0.015
83,0.158
84,0.041
85,0.015
86,0.015
87,0.158
88,0.041
89,0.015
90,0.401
91,0.015
92,0.47
93,0.158
94,0.015
95,0.333
96,0.015
97,0.015
98,0.015
99,0.015
100,0.015
101,0.015
102,0.015
103,0.615
104,0.015
105,0.015
106,0.025
107,0.158
108,0.514
109,0.163
110,0.015
111,0.015
112,0.095
113,0.094
114,0.05
115,0.015
116,0.163
117,0.041
118,0.041
119,0.015
120,0.015
121,0.025
122,0.015
123,0.47
124,0.095
125,0.015
126,0.041
127,0.095
128,0.041
129,0.015
130,0.094
131,0.015
132,0.681
133,0.401
134,0.47
135,0.015
136,0.015
137,0.015
138,0.041
139,0.025
140,0.015
141,0.422
142,0.094
143,0.015
144,0.015
145,0.284
146,0.015
147,0.025
148,0.565
149,0.2
150,0.015
151,0.158
152,0.321
153,0.025
154,0.158
155,0.015
156,0.015
157,0.094
158,0.321
159,0.422
160,0.015
161,0.015
162,0.015
163,0.015
164,0.422
165,0.041
166,0.015
167,0.565
168,0.779
169,0.015
170,0.094
171,0.015
172,0.045
173,0.015
174,0.015
175,0.015
176,0.095
177,0.262
178,0.158
179,0.025
180,0.422
181,0.041
182,0.015
183,0.565
184,0.321
185,0.015
186,0.015
187,0.05
188,0.569
189,0.015
190,0.158
191,0.041
192,0.041
193,0.094
194,0.015
195,0.041
196,0.015
197,0.015
198,0.015
199,0.041
200,0.015
201,0.015
202,0.094
203,0.015
204,0.015
205,0.015
206,0.015
207,0.025
208,0.041
209,0.514
210,0.015
211,0.015
212,0.47
213,0.015
214,0.041
215,0.015
216,0.041
217,0.095
218,0.284
219,0.514
220,0.015
221,0.015
222,0.015
223,0.401
224,0.015
225,0.05
226,0.158
227,0.015
228,0.015
229,0.514
230,0.015
231,0.05
232,0.015
233,0.015
234,0.015
235,0.015
236,0.47
237,0.041
238,0.015
239,0.041
240,0.025
241,0.401
242,0.015
243,0.015
244,0.015
245,0.015
246,0.681
247,0.015
248,0.156
249,0.05
250,0.015
251,0.015
252,0.284
253,0.015
254,0.015
255,0.565
256,0.041
257,0.321
258,0.095
259,0.422
260,0.094
261,0.015
262,0.158
263,0.158
264,0.015
265,0.015
266,0.041
267,0.015
268,0.015
269,0.015
270,0.025
271,0.015
272,0.015
273,0.646
274,0.156
275,0.015
276,0.015
277,0.514
278,0.015
279,0.015
280,0.015
281,0.015
282,0.812
283,0.041
284,0.015
285,0.158
286,0.333
287,0.015
288,0.015
289,0.015
290,0.025
291,0.015
292,0.041
293,0.015
294,0.015
295,0.015
296,0.094
297,0.015
298,0.095
299,0.158
300,0.284
301,0.812
302,0.041
303,0.015
304,0.015
305,0.158
306,0.158
307,0.015
308,0.181
309,0.812
310,0.015
311,0.158
312,0.422
313,0.015
314,0.015
315,0.015
316,0.015
317,0.025
318,0.015
319,0.015
320,0.015
321,0.015
322,0.015
323,0.049
324,0.025
325,0.015
326,0.015
327,0.015
328,0.045
329,0.015
330,0.05
331,0.015
332,0.025
333,0.045
334,0.015
335,0.158
336,0.041
337,0.158
338,0.284
339,0.015
340,0.015
341,0.015
342,0.015
343,0.015
344,0.127
345,0.015
346,0.015
347,0.015
348,0.094
349,0.094
350,0.025
351,0.015
352,0.015
353,0.015
354,0.015
355,0.015
356,0.401
357,0.015
358,0.041
359,0.015
360,0.015
361,0.015
362,0.095
363,0.422
364,0.565
365,0.015
366,0.445
367,0.015
368,0.041
369,0.015
370,0.015
371,0.015
372,0.321
373,0.015
374,0.05
375,0.181
376,0.47
377,0.015
378,0.015
379,0.158
380,0.015
381,0.025
382,0.584
383,0.025
384,0.015
385,0.015
386,0.812
387,0.015
388,0.015
389,0.015
390,0.158
391,0.041
392,0.015
393,0.015
394,0.015
395,0.045
396,0.015
397,0.045
398,0.015
399,0.015
400,0.015
401,0.015
402,0.401
403,0.015
404,0.015
405,0.05
406,0.015
407,0.47
408,0.015
409,0.158
410,0.015
411,0.779
412,0.045
413,0.158
414,0.015
415,0.47
416,0.127
417,0.47
418,0.812
419,0.015
420,0.015
421,0.015
422,0.015
423,0.015
424,0.015
425,0.015
426,0.041
427,0.015
428,0.015
429,0.015
430,0.812
431,0.041
432,0.015
433,0.262
434,0.47
435,0.094
436,0.015
437,0.015
